,Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Age,CompressiveStrength
33,0.08534960677295973,0.056899737848639824,0.0,0.08251321500709098,0.0,0.42047359147363444,0.354763848897675,180,41.72
34,0.21310004486316733,0.0,0.0,0.10228802153432032,0.0,0.41812471960520414,0.26648721399730824,270,42.13
35,0.08597285067873303,0.08597285067873303,0.0,0.10316742081447963,0.0,0.42171945701357466,0.3031674208144796,365,53.69
36,0.10655002243158367,0.10655002243158367,0.0,0.10228802153432032,0.0,0.41812471960520414,0.26648721399730824,270,38.41
37,0.10655002243158367,0.10655002243158367,0.0,0.10228802153432032,0.0,0.41812471960520414,0.26648721399730824,28,30.08
38,0.14917003140421714,0.0639300134589502,0.0,0.10228802153432032,0.0,0.41812471960520414,0.26648721399730824,90,37.72
39,0.21310004486316733,0.0,0.0,0.10228802153432032,0.0,0.41812471960520414,0.26648721399730824,90,42.23
40,0.10655002243158367,0.10655002243158367,0.0,0.10228802153432032,0.0,0.41812471960520414,0.26648721399730824,180,36.25
41,0.15475113122171946,0.017194570135746608,0.0,0.10316742081447963,0.0,0.42171945701357466,0.3031674208144796,90,50.46
42,0.1917900403768506,0.021310004486316734,0.0,0.10228802153432032,0.0,0.41812471960520414,0.26648721399730824,365,43.7
43,0.10655002243158367,0.10655002243158367,0.0,0.10228802153432032,0.0,0.41812471960520414,0.26648721399730824,365,39.0
44,0.17194570135746606,0.0,0.0,0.10316742081447963,0.0,0.42171945701357466,0.3031674208144796,180,53.1
45,0.1917900403768506,0.021310004486316734,0.0,0.10228802153432032,0.0,0.41812471960520414,0.26648721399730824,90,41.54
46,0.1917900403768506,0.021310004486316734,0.0,0.10228802153432032,0.0,0.41812471960520414,0.26648721399730824,7,35.08
47,0.1457263351288154,0.0,0.0,0.080170362019291,0.0,0.43717900538644616,0.3369242974654474,3,15.05
48,0.17048003589053387,0.04262000897263347,0.0,0.10228802153432032,0.0,0.41812471960520414,0.26648721399730824,180,40.76
49,0.10655002243158367,0.10655002243158367,0.0,0.10228802153432032,0.0,0.41812471960520414,0.26648721399730824,7,26.26
50,0.17048003589053387,0.04262000897263347,0.0,0.10228802153432032,0.0,0.41812471960520414,0.26648721399730824,7,32.82
51,0.14917003140421714,0.0639300134589502,0.0,0.10228802153432032,0.0,0.41812471960520414,0.26648721399730824,180,39.78
52,0.08597285067873303,0.08597285067873303,0.0,0.10316742081447963,0.0,0.42171945701357466,0.3031674208144796,180,46.93
53,0.10655002243158367,0.10655002243158367,0.0,0.10228802153432032,0.0,0.41812471960520414,0.26648721399730824,90,33.12
54,0.13755656108597286,0.034389140271493215,0.0,0.10316742081447963,0.0,0.42171945701357466,0.3031674208144796,90,49.19
55,0.058290534051526156,0.08743580107728924,0.0,0.080170362019291,0.0,0.43717900538644616,0.3369242974654474,7,14.59
56,0.08534960677295973,0.056899737848639824,0.0,0.08251321500709098,0.0,0.42047359147363444,0.354763848897675,7,14.64
57,0.21310004486316733,0.0,0.0,0.10228802153432032,0.0,0.41812471960520414,0.26648721399730824,365,41.93
58,0.08534960677295973,0.056899737848639824,0.0,0.08251321500709098,0.0,0.42047359147363444,0.354763848897675,3,9.13
59,0.13755656108597286,0.034389140271493215,0.0,0.10316742081447963,0.0,0.42171945701357466,0.3031674208144796,180,50.95
60,0.14917003140421714,0.0639300134589502,0.0,0.10228802153432032,0.0,0.41812471960520414,0.26648721399730824,28,33.02
61,0.13755656108597286,0.034389140271493215,0.0,0.10316742081447963,0.0,0.42171945701357466,0.3031674208144796,270,54.38
62,0.12036199095022625,0.051583710407239816,0.0,0.10316742081447963,0.0,0.42171945701357466,0.3031674208144796,270,51.73
63,0.13341366844551558,0.0,0.0,0.08263040110173868,0.0,0.4178860389051472,0.36606989154759856,3,9.87
64,0.08597285067873303,0.08597285067873303,0.0,0.10316742081447963,0.0,0.42171945701357466,0.3031674208144796,270,50.66
65,0.12036199095022625,0.051583710407239816,0.0,0.10316742081447963,0.0,0.42171945701357466,0.3031674208144796,180,48.7
66,0.15475113122171946,0.017194570135746608,0.0,0.10316742081447963,0.0,0.42171945701357466,0.3031674208144796,270,55.06
67,0.058290534051526156,0.08743580107728924,0.0,0.080170362019291,0.0,0.43717900538644616,0.3369242974654474,360,44.7
68,0.14917003140421714,0.0639300134589502,0.0,0.10228802153432032,0.0,0.41812471960520414,0.26648721399730824,7,30.28
69,0.08597285067873303,0.08597285067873303,0.0,0.10316742081447963,0.0,0.42171945701357466,0.3031674208144796,28,40.86
70,0.19012152097216778,0.0,0.0,0.057232457859662876,0.0,0.4390435123480988,0.31360250882007057,28,71.99
71,0.15415052345231223,0.07798202951116971,0.0,0.07010963646855163,0.004162888467562443,0.3817080207732256,0.3118869013271783,3,34.4
72,0.1295538187983294,0.1084232725468304,0.0,0.0725716412355787,0.0035562171773559936,0.4329074142993012,0.25298763594260426,3,28.8
73,0.17414464249129277,0.04355664822782217,0.0,0.06289694734685515,0.006760909649661954,0.3491497643925425,0.36349108789182544,3,33.4
74,0.17410897173289636,0.04354772634166325,0.0,0.06202376075378943,0.007619827939369112,0.3834494059811553,0.3292503072511266,3,36.3
75,0.15222244773695962,0.03807590826060483,0.0,0.05139029835599756,0.00949868073878628,0.3458899939111021,0.40292267099654966,3,29.0
76,0.19649209894928435,0.049143708116157855,0.0,0.07491519814676925,0.0036816414329444856,0.35248614213617935,0.32328121121866465,3,37.8
77,0.19152237830774255,0.047860176412936946,0.0,0.056272459980398565,0.013149297615158446,0.34796635086573013,0.3432293368180333,3,40.2
78,0.17414464249129277,0.04355664822782217,0.0,0.06289694734685515,0.006760909649661954,0.3491497643925425,0.36349108789182544,3,33.4
79,0.1596876926237929,0.03990137661803986,0.0,0.06488596671460858,0.0049722621738237105,0.3501540990343127,0.38039860283542226,3,28.1
80,0.21711413509868824,0.0,0.0,0.05794614032936946,0.011523844550692657,0.3482080830370643,0.3652077969841854,3,41.3
81,0.17414464249129277,0.04355664822782217,0.0,0.06289694734685515,0.006760909649661954,0.3491497643925425,0.36349108789182544,3,33.4
82,0.13098857753307586,0.08731202235187771,0.0,0.06397403237735227,0.0058755855041498885,0.3501109376284,0.36173884460514416,3,25.2
83,0.16371933827723903,0.03858691223209193,0.0,0.06006030478363622,0.004645098199005786,0.3857876293700595,0.3472007171379676,3,41.1
84,0.14930412583381372,0.07782261385160175,0.0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,3,35.3
85,0.13469540612516645,0.117676431424767,0.0,0.07648135818908124,0.004285952063914781,0.3922686418109188,0.27459221038615184,3,28.3
86,0.15554553651938685,0.06197229281088614,0.0,0.06307894089679483,0.006516927617017789,0.46491515698008035,0.2479711451758341,3,28.6
87,0.14930412583381372,0.07782261385160175,0.0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,3,35.3
88,0.11679040548258138,0.0819531696173615,0.0,0.059027494492942804,0.004568817818389491,0.40980664110304316,0.32785347148568167,3,24.4
89,0.14930412583381372,0.07782261385160175,0.0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,3,35.3
90,0.18246809925599566,0.07356914252462696,0.0,0.07730994638181138,0.004613658090527453,0.36780414813583273,0.29423500561120575,3,39.3
91,0.15931843255832956,0.07722796551301433,0.0,0.05961672046745393,0.008989498631144526,0.38601724349282884,0.30883013933722875,3,40.6
92,0.14930412583381372,0.07782261385160175,0.0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,3,35.3
93,0.1401028277634961,0.07836470685794841,0.0,0.0725184509494983,0.0039389667468280945,0.39169914586615806,0.31337590181607095,3,24.1
94,0.15415052345231223,0.07798202951116971,0.0,0.07010963646855163,0.004162888467562443,0.3817080207732256,0.3118869013271783,7,46.2
95,0.1295538187983294,0.1084232725468304,0.0,0.0725716412355787,0.0035562171773559936,0.4329074142993012,0.25298763594260426,7,42.8
96,0.17414464249129277,0.04355664822782217,0.0,0.06289694734685515,0.006760909649661954,0.3491497643925425,0.36349108789182544,7,49.2
97,0.17410897173289636,0.04354772634166325,0.0,0.06202376075378943,0.007619827939369112,0.3834494059811553,0.3292503072511266,7,46.8
98,0.15222244773695962,0.03807590826060483,0.0,0.05139029835599756,0.00949868073878628,0.3458899939111021,0.40292267099654966,7,45.7
99,0.19649209894928435,0.049143708116157855,0.0,0.07491519814676925,0.0036816414329444856,0.35248614213617935,0.32328121121866465,7,55.6
100,0.19152237830774255,0.047860176412936946,0.0,0.056272459980398565,0.013149297615158446,0.34796635086573013,0.3432293368180333,7,54.9
101,0.17414464249129277,0.04355664822782217,0.0,0.06289694734685515,0.006760909649661954,0.3491497643925425,0.36349108789182544,7,49.2
102,0.1596876926237929,0.03990137661803986,0.0,0.06488596671460858,0.0049722621738237105,0.3501540990343127,0.38039860283542226,7,34.9
103,0.21711413509868824,0.0,0.0,0.05794614032936946,0.011523844550692657,0.3482080830370643,0.3652077969841854,7,46.9
104,0.17414464249129277,0.04355664822782217,0.0,0.06289694734685515,0.006760909649661954,0.3491497643925425,0.36349108789182544,7,49.2
105,0.13098857753307586,0.08731202235187771,0.0,0.06397403237735227,0.0058755855041498885,0.3501109376284,0.36173884460514416,7,33.4
106,0.16371933827723903,0.03858691223209193,0.0,0.06006030478363622,0.004645098199005786,0.3857876293700595,0.3472007171379676,7,54.1
107,0.14930412583381372,0.07782261385160175,0.0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,7,55.9
108,0.13469540612516645,0.117676431424767,0.0,0.07648135818908124,0.004285952063914781,0.3922686418109188,0.27459221038615184,7,49.8
109,0.15554553651938685,0.06197229281088614,0.0,0.06307894089679483,0.006516927617017789,0.46491515698008035,0.2479711451758341,7,47.1
110,0.14930412583381372,0.07782261385160175,0.0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,7,55.9
111,0.11679040548258138,0.0819531696173615,0.0,0.059027494492942804,0.004568817818389491,0.40980664110304316,0.32785347148568167,7,38.0
112,0.14930412583381372,0.07782261385160175,0.0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,7,55.9
113,0.18246809925599566,0.07356914252462696,0.0,0.07730994638181138,0.004613658090527453,0.36780414813583273,0.29423500561120575,7,56.1
114,0.15931843255832956,0.07722796551301433,0.0,0.05961672046745393,0.008989498631144526,0.38601724349282884,0.30883013933722875,7,59.09
115,0.14930412583381372,0.07782261385160175,0.0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,7,22.9
116,0.1401028277634961,0.07836470685794841,0.0,0.0725184509494983,0.0039389667468280945,0.39169914586615806,0.31337590181607095,7,35.1
117,0.15415052345231223,0.07798202951116971,0.0,0.07010963646855163,0.004162888467562443,0.3817080207732256,0.3118869013271783,28,61.09
118,0.1295538187983294,0.1084232725468304,0.0,0.0725716412355787,0.0035562171773559936,0.4329074142993012,0.25298763594260426,28,59.8
119,0.17414464249129277,0.04355664822782217,0.0,0.06289694734685515,0.006760909649661954,0.3491497643925425,0.36349108789182544,28,60.29
120,0.17410897173289636,0.04354772634166325,0.0,0.06202376075378943,0.007619827939369112,0.3834494059811553,0.3292503072511266,28,61.8
121,0.15222244773695962,0.03807590826060483,0.0,0.05139029835599756,0.00949868073878628,0.3458899939111021,0.40292267099654966,28,56.7
122,0.19649209894928435,0.049143708116157855,0.0,0.07491519814676925,0.0036816414329444856,0.35248614213617935,0.32328121121866465,28,68.3
123,0.19152237830774255,0.047860176412936946,0.0,0.056272459980398565,0.013149297615158446,0.34796635086573013,0.3432293368180333,28,66.9
124,0.17414464249129277,0.04355664822782217,0.0,0.06289694734685515,0.006760909649661954,0.3491497643925425,0.36349108789182544,28,60.29
125,0.1596876926237929,0.03990137661803986,0.0,0.06488596671460858,0.0049722621738237105,0.3501540990343127,0.38039860283542226,28,50.7
126,0.21711413509868824,0.0,0.0,0.05794614032936946,0.011523844550692657,0.3482080830370643,0.3652077969841854,28,56.4
127,0.17414464249129277,0.04355664822782217,0.0,0.06289694734685515,0.006760909649661954,0.3491497643925425,0.36349108789182544,28,60.29
128,0.13098857753307586,0.08731202235187771,0.0,0.06397403237735227,0.0058755855041498885,0.3501109376284,0.36173884460514416,28,55.5
129,0.16371933827723903,0.03858691223209193,0.0,0.06006030478363622,0.004645098199005786,0.3857876293700595,0.3472007171379676,28,68.5
130,0.14930412583381372,0.07782261385160175,0.0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,28,71.3
131,0.13469540612516645,0.117676431424767,0.0,0.07648135818908124,0.004285952063914781,0.3922686418109188,0.27459221038615184,28,74.7
132,0.15554553651938685,0.06197229281088614,0.0,0.06307894089679483,0.006516927617017789,0.46491515698008035,0.2479711451758341,28,52.2
133,0.14930412583381372,0.07782261385160175,0.0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,28,71.3
134,0.11679040548258138,0.0819531696173615,0.0,0.059027494492942804,0.004568817818389491,0.40980664110304316,0.32785347148568167,28,67.7
135,0.14930412583381372,0.07782261385160175,0.0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,28,71.3
136,0.18246809925599566,0.07356914252462696,0.0,0.07730994638181138,0.004613658090527453,0.36780414813583273,0.29423500561120575,28,66.0
137,0.15931843255832956,0.07722796551301433,0.0,0.05961672046745393,0.008989498631144526,0.38601724349282884,0.30883013933722875,28,74.5
138,0.14930412583381372,0.07782261385160175,0.0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,28,71.3
139,0.1401028277634961,0.07836470685794841,0.0,0.0725184509494983,0.0039389667468280945,0.39169914586615806,0.31337590181607095,28,49.9
140,0.15415052345231223,0.07798202951116971,0.0,0.07010963646855163,0.004162888467562443,0.3817080207732256,0.3118869013271783,56,63.4
141,0.1295538187983294,0.1084232725468304,0.0,0.0725716412355787,0.0035562171773559936,0.4329074142993012,0.25298763594260426,56,64.9
142,0.17414464249129277,0.04355664822782217,0.0,0.06289694734685515,0.006760909649661954,0.3491497643925425,0.36349108789182544,56,64.3
143,0.17410897173289636,0.04354772634166325,0.0,0.06202376075378943,0.007619827939369112,0.3834494059811553,0.3292503072511266,56,64.9
144,0.15222244773695962,0.03807590826060483,0.0,0.05139029835599756,0.00949868073878628,0.3458899939111021,0.40292267099654966,56,60.2
145,0.19649209894928435,0.049143708116157855,0.0,0.07491519814676925,0.0036816414329444856,0.35248614213617935,0.32328121121866465,56,72.3
146,0.19152237830774255,0.047860176412936946,0.0,0.056272459980398565,0.013149297615158446,0.34796635086573013,0.3432293368180333,56,69.3
147,0.17414464249129277,0.04355664822782217,0.0,0.06289694734685515,0.006760909649661954,0.3491497643925425,0.36349108789182544,56,64.3
148,0.1596876926237929,0.03990137661803986,0.0,0.06488596671460858,0.0049722621738237105,0.3501540990343127,0.38039860283542226,56,55.2
149,0.21711413509868824,0.0,0.0,0.05794614032936946,0.011523844550692657,0.3482080830370643,0.3652077969841854,56,58.8
150,0.17414464249129277,0.04355664822782217,0.0,0.06289694734685515,0.006760909649661954,0.3491497643925425,0.36349108789182544,56,64.3
151,0.13098857753307586,0.08731202235187771,0.0,0.06397403237735227,0.0058755855041498885,0.3501109376284,0.36173884460514416,56,66.1
152,0.16371933827723903,0.03858691223209193,0.0,0.06006030478363622,0.004645098199005786,0.3857876293700595,0.3472007171379676,56,73.7
153,0.14930412583381372,0.07782261385160175,0.0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,56,77.3
154,0.13469540612516645,0.117676431424767,0.0,0.07648135818908124,0.004285952063914781,0.3922686418109188,0.27459221038615184,56,80.2
155,0.15554553651938685,0.06197229281088614,0.0,0.06307894089679483,0.006516927617017789,0.46491515698008035,0.2479711451758341,56,54.9
156,0.14930412583381372,0.07782261385160175,0.0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,56,77.3
157,0.11679040548258138,0.0819531696173615,0.0,0.059027494492942804,0.004568817818389491,0.40980664110304316,0.32785347148568167,56,72.99
158,0.14930412583381372,0.07782261385160175,0.0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,56,77.3
159,0.18246809925599566,0.07356914252462696,0.0,0.07730994638181138,0.004613658090527453,0.36780414813583273,0.29423500561120575,56,71.7
160,0.15931843255832956,0.07722796551301433,0.0,0.05961672046745393,0.008989498631144526,0.38601724349282884,0.30883013933722875,56,79.4
161,0.14930412583381372,0.07782261385160175,0.0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,56,77.3
162,0.1401028277634961,0.07836470685794841,0.0,0.0725184509494983,0.0039389667468280945,0.39169914586615806,0.31337590181607095,56,59.89
163,0.15415052345231223,0.07798202951116971,0.0,0.07010963646855163,0.004162888467562443,0.3817080207732256,0.3118869013271783,91,64.9
164,0.1295538187983294,0.1084232725468304,0.0,0.0725716412355787,0.0035562171773559936,0.4329074142993012,0.25298763594260426,91,66.6
165,0.17414464249129277,0.04355664822782217,0.0,0.06289694734685515,0.006760909649661954,0.3491497643925425,0.36349108789182544,91,65.2
166,0.17410897173289636,0.04354772634166325,0.0,0.06202376075378943,0.007619827939369112,0.3834494059811553,0.3292503072511266,91,66.7
167,0.15222244773695962,0.03807590826060483,0.0,0.05139029835599756,0.00949868073878628,0.3458899939111021,0.40292267099654966,91,62.5
168,0.19649209894928435,0.049143708116157855,0.0,0.07491519814676925,0.0036816414329444856,0.35248614213617935,0.32328121121866465,91,74.19
169,0.19152237830774255,0.047860176412936946,0.0,0.056272459980398565,0.013149297615158446,0.34796635086573013,0.3432293368180333,91,70.7
170,0.17414464249129277,0.04355664822782217,0.0,0.06289694734685515,0.006760909649661954,0.3491497643925425,0.36349108789182544,91,65.2
171,0.1596876926237929,0.03990137661803986,0.0,0.06488596671460858,0.0049722621738237105,0.3501540990343127,0.38039860283542226,91,57.6
172,0.21711413509868824,0.0,0.0,0.05794614032936946,0.011523844550692657,0.3482080830370643,0.3652077969841854,91,59.2
173,0.17414464249129277,0.04355664822782217,0.0,0.06289694734685515,0.006760909649661954,0.3491497643925425,0.36349108789182544,91,65.2
174,0.13098857753307586,0.08731202235187771,0.0,0.06397403237735227,0.0058755855041498885,0.3501109376284,0.36173884460514416,91,68.1
175,0.16371933827723903,0.03858691223209193,0.0,0.06006030478363622,0.004645098199005786,0.3857876293700595,0.3472007171379676,91,75.5
176,0.14930412583381372,0.07782261385160175,0.0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,91,79.3
177,0.15554553651938685,0.06197229281088614,0.0,0.06307894089679483,0.006516927617017789,0.46491515698008035,0.2479711451758341,91,56.5
178,0.14930412583381372,0.07782261385160175,0.0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,91,79.3
179,0.11679040548258138,0.0819531696173615,0.0,0.059027494492942804,0.004568817818389491,0.40980664110304316,0.32785347148568167,91,76.8
180,0.14930412583381372,0.07782261385160175,0.0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,91,79.3
181,0.18246809925599566,0.07356914252462696,0.0,0.07730994638181138,0.004613658090527453,0.36780414813583273,0.29423500561120575,91,73.3
182,0.15931843255832956,0.07722796551301433,0.0,0.05961672046745393,0.008989498631144526,0.38601724349282884,0.30883013933722875,91,82.6
183,0.14930412583381372,0.07782261385160175,0.0,0.06789920118586841,0.004776414395124763,0.38898954129951413,0.31120810343407723,91,79.3
184,0.1401028277634961,0.07836470685794841,0.0,0.0725184509494983,0.0039389667468280945,0.39169914586615806,0.31337590181607095,91,67.8
185,0.094626217929626,0.0,0.041143683785048714,0.08054290941581925,0.0019146491937199505,0.4114793856103476,0.3702931540654384,3,11.58
186,0.094626217929626,0.0,0.041143683785048714,0.08054290941581925,0.0019146491937199505,0.4114793856103476,0.3702931540654384,14,24.45
187,0.094626217929626,0.0,0.041143683785048714,0.08054290941581925,0.0019146491937199505,0.4114793856103476,0.3702931540654384,28,24.89
188,0.094626217929626,0.0,0.041143683785048714,0.08054290941581925,0.0019146491937199505,0.4114793856103476,0.3702931540654384,56,29.45
189,0.094626217929626,0.0,0.041143683785048714,0.08054290941581925,0.0019146491937199505,0.4114793856103476,0.3702931540654384,100,40.71
190,0.10033904124286512,0.0,0.040599115917771766,0.08493197716836187,0.0019741641989614177,0.4064203253079267,0.36573537616411317,3,10.38
191,0.10033904124286512,0.0,0.040599115917771766,0.08493197716836187,0.0019741641989614177,0.4064203253079267,0.36573537616411317,14,22.14
192,0.10033904124286512,0.0,0.040599115917771766,0.08493197716836187,0.0019741641989614177,0.4064203253079267,0.36573537616411317,28,22.84
193,0.10033904124286512,0.0,0.040599115917771766,0.08493197716836187,0.0019741641989614177,0.4064203253079267,0.36573537616411317,56,27.66
194,0.10033904124286512,0.0,0.040599115917771766,0.08493197716836187,0.0019741641989614177,0.4064203253079267,0.36573537616411317,100,34.56
195,0.08178610434344283,0.0,0.0422162480047047,0.06956229521969251,0.003150466269007813,0.42275056708392844,0.38053431907922375,3,12.45
196,0.08178610434344283,0.0,0.0422162480047047,0.06956229521969251,0.003150466269007813,0.42275056708392844,0.38053431907922375,14,24.99
197,0.08178610434344283,0.0,0.0422162480047047,0.06956229521969251,0.003150466269007813,0.42275056708392844,0.38053431907922375,28,25.72
198,0.08178610434344283,0.0,0.0422162480047047,0.06956229521969251,0.003150466269007813,0.42275056708392844,0.38053431907922375,56,33.96
199,0.08178610434344283,0.0,0.0422162480047047,0.06956229521969251,0.003150466269007813,0.42275056708392844,0.38053431907922375,100,37.34
200,0.08012605042016806,0.0,0.0526890756302521,0.06810924369747899,0.0032773109243697477,0.4579831932773109,0.3378151260504202,3,15.04
201,0.08012605042016806,0.0,0.0526890756302521,0.06810924369747899,0.0032773109243697477,0.4579831932773109,0.3378151260504202,14,21.06
202,0.08012605042016806,0.0,0.0526890756302521,0.06810924369747899,0.0032773109243697477,0.4579831932773109,0.3378151260504202,28,26.4
203,0.08012605042016806,0.0,0.0526890756302521,0.06810924369747899,0.0032773109243697477,0.4579831932773109,0.3378151260504202,56,35.34
204,0.08012605042016806,0.0,0.0526890756302521,0.06810924369747899,0.0032773109243697477,0.4579831932773109,0.3378151260504202,100,40.57
205,0.09000254604090639,0.0,0.051599762369515405,0.07650852923703641,0.002418738861071035,0.44878214376644315,0.33068827972502757,3,12.47
206,0.09000254604090639,0.0,0.051599762369515405,0.07650852923703641,0.002418738861071035,0.44878214376644315,0.33068827972502757,14,20.92
207,0.09000254604090639,0.0,0.051599762369515405,0.07650852923703641,0.002418738861071035,0.44878214376644315,0.33068827972502757,28,24.9
208,0.09000254604090639,0.0,0.051599762369515405,0.07650852923703641,0.002418738861071035,0.44878214376644315,0.33068827972502757,56,34.2
209,0.09000254604090639,0.0,0.051599762369515405,0.07650852923703641,0.002418738861071035,0.44878214376644315,0.33068827972502757,100,39.61
210,0.09844204759458997,0.0,0.05063345317582606,0.08367574045540146,0.0019688409518917992,0.4405923643211779,0.32468755350111284,3,10.03
211,0.09844204759458997,0.0,0.05063345317582606,0.08367574045540146,0.0019688409518917992,0.4405923643211779,0.32468755350111284,14,20.08
212,0.09844204759458997,0.0,0.05063345317582606,0.08367574045540146,0.0019688409518917992,0.4405923643211779,0.32468755350111284,28,24.48
213,0.09844204759458997,0.0,0.05063345317582606,0.08367574045540146,0.0019688409518917992,0.4405923643211779,0.32468755350111284,56,31.54
214,0.09844204759458997,0.0,0.05063345317582606,0.08367574045540146,0.0019688409518917992,0.4405923643211779,0.32468755350111284,100,35.34
215,0.08002523128679563,0.0,0.05264928511354079,0.06808242220353239,0.004163162321278386,0.4575693860386879,0.33751051303616486,3,9.45
216,0.08002523128679563,0.0,0.05264928511354079,0.06808242220353239,0.004163162321278386,0.4575693860386879,0.33751051303616486,14,22.72
